,Day 3,Day 5,Day 10,Day 12,Day 14,Day 18,Day 22,Day 23,Day 26,Day 27,Day 28,Day 30,Day 38,Day 39,Day 40,Day 41,Day 45
tr|G3H1M5|G3H1M5_CRIGR,0,0,0,0,0,2.43809E-06,1.8546E-06,2.72586E-06,3.78043E-06,2.43328E-06,0,0,0,0,2.35851E-06,4.6726E-06,0
tr|G3H1N2|G3H1N2_CRIGR,6.44304E-05,3.55129E-05,6.10177E-05,3.13894E-05,8.9908E-06,2.70167E-05,0,0,0,0,0,0,0,0,0,0,0
tr|G3H1N7|G3H1N7_CRIGR,0,0,7.68558E-05,0.000147161,2.61885E-05,4.894E-05,2.62844E-05,9.02436E-05,1.47158E-05,1.15624E-05,2.03665E-05,2.96216E-05,7.7923E-05,4.64826E-05,5.47809E-05,2.68724E-05,1.52397E-05
tr|G3H1P3|G3H1P3_CRIGR,0.000374783,0.00050819,0.000182157,0,0.000276859,0.000316154,0.000103871,0,0,0,0,0,2.10827E-05,0,0,6.4573E-05,0
tr|G3H1S2|G3H1S2_CRIGR;tr|G3GS77|G3GS77_CRIGR,5.97234E-05,4.04552E-05,1.07478E-05,2.48002E-05,1.87076E-05,7.12903E-05,6.53256E-05,5.28074E-05,0.00016347,0.000136945,9.50899E-05,0.000136728,6.41326E-05,0.000120063,7.13105E-05,6.03766E-05,0.000111643
tr|G3H1S3|G3H1S3_CRIGR,0,0,0,0,0,0,0,0,0,3.67801E-06,0,0,0,2.49892E-06,6.70336E-06,0,0
tr|G3H1S7|G3H1S7_CRIGR,0,0,0,0,0,0,0,0,0,0,1.83233E-05,0,0,0,0,0,3.4358E-05
tr|G3H1U2|G3H1U2_CRIGR;tr|G3HRU8|G3HRU8_CRIGR;tr|G3GTK0|G3GTK0_CRIGR,0.00027064,0.000268231,0.000564235,0.000753856,0.00034326,0.000389342,0.00018201,0.000160256,0.000134966,0.000191978,0.00013935,0.000101841,0.000211064,0.000160756,0.000191476,0.000301742,1.37063E-05
tr|G3I610|G3I610_CRIGR;tr|G3H1V1|G3H1V1_CRIGR;tr|G3H621|G3H621_CRIGR;tr|G3H9Y5|G3H9Y5_CRIGR;tr|G3HUC9|G3HUC9_CRIGR,0,0,1.65244E-05,9.25376E-06,0,1.26447E-05,1.13445E-05,2.74819E-05,1.13589E-05,0,0,0,1.39088E-05,8.62863E-06,0,0,0
tr|G3H1W1|G3H1W1_CRIGR,1.99218E-05,1.95163E-05,3.48616E-06,7.04054E-06,7.67757E-06,1.4383E-05,1.80487E-05,2.07665E-05,2.8972E-05,4.76113E-05,3.64176E-05,4.10606E-05,3.16764E-05,3.38634E-05,2.2134E-05,1.72686E-05,3.3826E-05
tr|G3H1W2|G3H1W2_CRIGR,0,0,0.000105784,2.49265E-05,0,9.57555E-06,1.20561E-05,2.03964E-05,2.6425E-05,4.38894E-05,2.09219E-05,9.80404E-06,1.9146E-05,8.41894E-05,4.37359E-05,1.76736E-05,1.6155E-05
tr|G3H1W4|G3H1W4_CRIGR,0.001691472,0.001796072,0.001713184,0.001278731,0.000984827,0.000558009,0.001460702,0.001151214,0.002172,0.0028641,0.000881934,0.002889865,0.002438133,0.00239361,0.002388864,0.00205077,0.000742971
tr|G3H1Y2|G3H1Y2_CRIGR;tr|G3HQ73|G3HQ73_CRIGR;tr|G3HGX9|G3HGX9_CRIGR,9.14737E-06,1.22389E-05,0,1.74855E-05,1.9681E-05,7.09987E-06,1.23411E-06,1.30235E-05,1.2739E-05,6.10946E-06,1.87613E-05,5.13756E-06,1.18536E-05,1.85768E-05,0,2.46601E-06,0
tr|G3H1Y8|G3H1Y8_CRIGR;tr|G3H753|G3H753_CRIGR,4.06156E-06,2.83E-06,2.91426E-05,6.33521E-05,1.471E-05,3.49186E-05,3.29192E-05,7.66215E-06,4.83507E-06,1.24115E-05,1.83385E-06,3.39877E-06,3.94224E-06,1.19808E-05,1.76494E-05,1.70031E-05,0
tr|G3H1Z0|G3H1Z0_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25305E-06,0
tr|G3H1Z3|G3H1Z3_CRIGR,0,0,5.35743E-06,1.75431E-05,0,0,1.55092E-05,0,6.14413E-05,0,2.79511E-05,0,2.57478E-05,0.000132111,0,1.64779E-05,0
tr|G3H1Z4|G3H1Z4_CRIGR,4.48816E-05,9.02348E-05,9.59582E-05,0.000176832,0.000130577,9.8671E-05,0.000128498,6.54877E-05,4.99704E-05,2.77473E-05,0.000107302,8.32351E-05,0.000162891,5.63369E-05,0.000150158,8.87406E-05,1.2507E-05
tr|G3H201|G3H201_CRIGR,0,5.38053E-05,0.000168621,0.000254741,0.000171874,0.000211936,0.000105555,0.000121014,0.000101323,7.86153E-05,7.1594E-05,0.00011298,8.00975E-05,7.6549E-05,0.000125984,0.000195594,8.57453E-05
tr|G3H203|G3H203_CRIGR,0,0,0,0,1.45563E-06,3.37721E-06,0,0,0,0,0,0,2.02227E-06,0,0,0,0
tr|G3H204|G3H204_CRIGR,3.35727E-05,2.05196E-05,5.19824E-05,2.22603E-05,6.32519E-05,1.72332E-05,1.87367E-05,4.07453E-05,3.87343E-05,1.90434E-05,3.57447E-05,3.55923E-05,5.05026E-05,4.79319E-05,3.19714E-05,4.10216E-05,7.46302E-05
tr|G3H208|G3H208_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96709E-05,0
tr|G3H215|G3H215_CRIGR;tr|G3I1A1|G3I1A1_CRIGR;tr|G3HQ11|G3HQ11_CRIGR,0,0,0,5.14002E-06,1.87655E-05,2.62106E-06,9.27804E-05,3.49117E-05,9.08213E-05,3.9783E-05,1.22511E-06,1.3851E-05,7.33717E-05,0.000105118,5.86403E-05,1.75612E-05,0
tr|G3H217|G3H217_CRIGR,4.6033E-05,6.55592E-05,0,1.69036E-06,3.42056E-06,5.87227E-06,1.04929E-05,1.47923E-05,1.66179E-05,1.07452E-05,9.81583E-06,4.05117E-05,3.28042E-05,1.2673E-05,1.86616E-05,1.42396E-05,6.80466E-06
tr|G3H229|G3H229_CRIGR,2.11517E-06,1.84099E-06,2.60172E-05,3.99667E-05,3.2265E-05,3.08802E-05,2.33918E-05,6.21465E-06,5.02698E-06,8.5535E-06,7.57567E-06,1.62612E-05,6.53023E-06,1.46048E-05,1.3585E-05,1.43881E-05,7.61267E-07
tr|G3H4N7|G3H4N7_CRIGR;tr|G3IJH3|G3IJH3_CRIGR;tr|G3H236|G3H236_CRIGR,4.45005E-05,9.30602E-05,0.000309506,0.000116734,0.000265008,0.000113603,0,0,2.46403E-05,0,0,2.83658E-05,7.66868E-05,0,2.5449E-05,0,0
tr|G3H256|G3H256_CRIGR,6.46168E-05,4.78959E-05,8.37392E-05,8.61341E-05,0.000113914,0.000112272,3.75636E-05,6.20928E-05,4.71444E-05,2.98455E-05,5.09069E-05,4.84966E-05,6.53333E-05,4.18647E-05,6.49192E-05,5.49788E-05,0.000124906
tr|G3H265|G3H265_CRIGR,0,0,0,5.59704E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3H268|G3H268_CRIGR,0,0,5.57893E-06,8.68131E-06,6.13477E-06,1.64956E-05,1.72415E-05,2.7026E-05,2.07554E-05,2.69375E-05,2.15067E-05,1.81876E-05,3.41442E-05,2.58453E-05,2.64328E-05,2.63759E-05,6.41773E-05
tr|G3H269|G3H269_CRIGR;tr|G3HLP2|G3HLP2_CRIGR,0,0.000292798,8.17182E-07,0,0,5.58506E-06,8.65613E-06,8.46136E-06,8.53703E-07,4.95708E-06,7.17971E-06,0,8.22792E-06,1.556E-06,7.57533E-06,4.14599E-06,7.11022E-06
tr|G3H270|G3H270_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41806E-06,0,0,0
tr|G3H277|G3H277_CRIGR,0,0,8.94377E-07,0,1.38815E-06,1.12563E-06,1.14362E-06,2.17579E-06,4.04273E-06,5.61614E-06,0,1.49843E-06,4.51233E-06,0,1.19518E-06,1.15472E-06,0
tr|G3H283|G3H283_CRIGR,5.40803E-06,8.43632E-06,3.24778E-05,2.41547E-05,4.48763E-05,2.79946E-05,1.1573E-05,5.32033E-06,6.08562E-06,2.10625E-05,2.51129E-05,1.83497E-05,4.59988E-06,3.64823E-06,6.26924E-06,1.47897E-05,8.09544E-06
tr|G3H284|G3H284_CRIGR,0.000394684,0.000607868,0.000339198,0.000385588,0.000526924,0.000627052,0.000508433,0.000477874,0.000743256,0.000419293,0.000429219,0.000614904,0.000454176,0.000765895,0.000508594,0.000343412,0.000583973
tr|G3H289|G3H289_CRIGR;tr|G3GRL9|G3GRL9_CRIGR;tr|G3H599|G3H599_CRIGR,1.08281E-05,0,5.70546E-05,6.09634E-05,3.06091E-05,3.17525E-05,1.91544E-05,8.38155E-06,1.53206E-05,2.83783E-05,4.73371E-05,1.2808E-05,3.53076E-05,5.51384E-05,1.56244E-05,1.96871E-05,1.17209E-05
tr|G3H298|G3H298_CRIGR,5.58654E-06,1.14908E-05,1.86448E-05,3.69935E-05,2.25357E-05,1.31372E-05,2.1454E-05,2.36166E-05,1.7687E-05,5.90106E-06,1.33103E-05,5.82804E-06,1.05427E-05,1.54088E-05,1.45158E-05,1.20313E-05,6.67859E-06
tr|G3H2A5|G3H2A5_CRIGR,2.98493E-06,1.23994E-05,3.55321E-05,3.95232E-05,3.90177E-05,5.7774E-05,3.41569E-05,3.17607E-05,1.56465E-05,6.34122E-06,4.38484E-06,1.01326E-05,2.44251E-05,6.88564E-06,1.47369E-05,1.62367E-05,0
tr|G3H2A8|G3H2A8_CRIGR,3.46992E-05,5.15493E-05,0.000297721,0.000346023,0.000419851,0.000332631,0.000238891,0.00012672,0.000185016,0.000204017,0.000282705,0.000338577,0.000142905,0.000200278,0.000178496,0.000160345,0.00014514
tr|G3H2A9|G3H2A9_CRIGR,0,4.84743E-05,0.000142895,0.000201458,0.000198425,0.000205884,0.000160813,0.000139591,0.000115701,7.51081E-05,7.84658E-05,0.000100295,5.01701E-05,5.51691E-05,6.97314E-05,0.000140165,4.05592E-05
tr|G3H2B7|G3H2B7_CRIGR,0,4.87979E-06,4.35593E-06,2.51397E-06,3.89294E-06,1.24911E-06,4.44376E-06,7.30012E-06,1.40641E-05,6.71111E-06,2.25788E-06,1.29144E-05,1.71664E-05,4.81595E-06,1.34217E-05,1.76956E-05,3.93231E-06
tr|G3H2C4|G3H2C4_CRIGR,0.000150576,0.000135833,0.000172833,0.000242604,0.000166314,0.000267646,0.000265216,0.00027514,0.000251386,0.000268826,0.000273616,0.000284891,0.000346927,0.000294854,0.000292913,0.000363502,0.000401185
tr|G3H2C9|G3H2C9_CRIGR,1.72889E-05,1.64986E-05,0.000165686,0.000404807,0.000294271,0.000163877,0.000142021,0.00017507,0.000210262,0.000186257,0.000184325,0.000421129,0.000184937,0.000331092,0.000280226,0.000255225,0.000333586
tr|G3H2D6|G3H2D6_CRIGR,3.63662E-05,2.98149E-05,6.61956E-05,9.393E-05,7.38936E-05,7.16961E-05,7.02018E-05,6.42678E-05,3.26234E-05,2.61318E-05,2.30532E-05,2.01173E-05,0,1.80497E-05,1.15386E-05,1.4064E-05,1.2095E-05
tr|G3H2E1|G3H2E1_CRIGR,0,0,3.9623E-05,1.41136E-05,0,7.26235E-06,2.32066E-05,2.44416E-05,4.23769E-05,2.9159E-05,6.48877E-06,8.335E-06,3.15534E-05,2.88569E-05,1.50693E-05,2.56129E-05,0
tr|G3H2E2|G3H2E2_CRIGR,0.00050038,0.000506346,0.001318563,0.001311995,0.001490196,0.001115782,0.000929488,0.000836925,0.000894501,0.000950615,0.00105663,0.000892152,0.000745323,0.00077609,0.001015861,0.000947726,0.001148409
tr|G3H2G1|G3H2G1_CRIGR,0,0,0,0,0,0,0,0,0,0,0,2.53466E-06,0,0,0,0,1.14226E-05
tr|G3H2G5|G3H2G5_CRIGR,1.36867E-05,1.6721E-05,3.90866E-05,3.76906E-05,2.45708E-05,4.03029E-05,2.42738E-05,2.11966E-05,7.05174E-06,1.54157E-05,4.00308E-06,7.29446E-06,2.82976E-06,1.38564E-05,8.85948E-06,8.8492E-06,5.72319E-06
tr|G3H2H5|G3H2H5_CRIGR,0,0,9.06699E-06,1.25982E-05,6.7933E-06,3.20811E-06,3.08648E-06,2.57007E-06,7.26896E-06,4.56857E-06,2.66277E-06,5.86199E-07,1.22016E-05,2.15247E-05,1.11259E-05,1.50535E-05,8.53363E-06
tr|G3H2H8|G3H2H8_CRIGR;tr|G3HDS0|G3HDS0_CRIGR,0,0,1.47605E-05,5.06894E-05,3.37608E-05,4.99163E-05,1.71122E-05,0,1.61678E-05,9.27527E-06,0,1.07685E-05,2.36899E-05,2.39257E-05,5.82763E-05,2.18796E-05,0
tr|G3H2I4|G3H2I4_CRIGR,0,0,0,0,0,0,6.93057E-05,4.92988E-05,0.000140702,0.000159702,0,8.3654E-05,5.10993E-05,7.91325E-05,4.93462E-05,6.35733E-05,0
tr|G3H2I6|G3H2I6_CRIGR,0.000219262,0.000285604,0.000554091,0.000451351,0.000415616,0.000406252,0.00045172,0.000591176,0.000612689,0.000668058,0.000577576,0.000627301,0.000858739,0.000732993,0.0008875,0.000816354,0.001563534
tr|G3H2J8|G3H2J8_CRIGR,0.000827057,0.00071259,0.000766492,0.000950388,0.001266317,0.00125226,0.000836304,0.00086402,0.000712369,0.000678227,0.000847739,0.000783926,0.00079202,0.00078727,0.000723008,0.000677302,0.000834944
tr|G3H2K2|G3H2K2_CRIGR,0.000262895,0.000303211,0.000188988,0.000155971,0.000106792,0.000176074,0.000135748,0.000187599,0.000204173,5.70166E-05,0.000137542,9.04228E-05,0.000185329,0.000234756,0.000203376,0.000145401,4.07468E-05
tr|G3H2N6|G3H2N6_CRIGR,1.6005E-05,2.08377E-05,0.000218806,0.00028571,0.000200481,0.000299677,0.000296089,0.000259013,0.00020676,0.000207192,0.00019676,0.000172274,0.000228081,0.000181082,0.000221425,0.000194871,0.000276965
tr|G3H2P1|G3H2P1_CRIGR,1.93258E-05,1.19106E-05,6.90164E-07,0,0,0,4.04002E-06,0,0,0,0,1.7941E-06,0,0,0,0,3.04189E-06
tr|G3H2P3|G3H2P3_CRIGR,5.74434E-05,4.14188E-05,6.95623E-05,3.59071E-05,6.50143E-05,4.98887E-05,7.14416E-05,9.43425E-05,0.000110358,0.00014071,0.000132082,0.000161869,8.32932E-05,7.33283E-05,3.39648E-05,4.09572E-05,7.20216E-05
tr|G3H2P6|G3H2P6_CRIGR,0,0,5.36595E-06,0,0,1.05038E-06,7.16033E-06,1.84374E-06,4.30456E-06,0,0,2.67341E-06,2.03275E-06,0,0,3.70596E-06,0
tr|G3H2S5|G3H2S5_CRIGR;tr|G3HTP7|G3HTP7_CRIGR,3.58754E-05,4.49601E-05,3.25077E-05,0.000117576,0.000103677,0.000158684,0.000179692,0.000120435,9.67204E-05,5.92713E-05,6.6554E-05,7.6674E-05,9.28557E-05,6.73619E-05,0.00013714,0.00014561,5.06329E-05
tr|G3INX0|G3INX0_CRIGR;tr|G3IB92|G3IB92_CRIGR;tr|G3HPV1|G3HPV1_CRIGR;tr|G3HDU3|G3HDU3_CRIGR;tr|G3HDT7|G3HDT7_CRIGR;tr|G3H2U0|G3H2U0_CRIGR;tr|G3H2T4|G3H2T4_CRIGR;tr|G3HDT0|G3HDT0_CRIGR;tr|G3HJY9|G3HJY9_CRIGR;tr|G3HDV4|G3HDV4_CRIGR,0.0043345,0.004294629,0.001522602,0.003509312,0.003822105,0.005105332,0.00803962,0.005061371,0.010542306,0.012202944,0.010296689,0.008097348,0.008287229,0.011283948,0.004934137,0.0096049,0.002153524
tr|G3H2T7|G3H2T7_CRIGR;tr|G3H2T8|G3H2T8_CRIGR;tr|G3HDS5|G3HDS5_CRIGR;tr|G3HDU8|G3HDU8_CRIGR;tr|G3IID7|G3IID7_CRIGR;tr|G3GSR4|G3GSR4_CRIGR;tr|G3H3H8|G3H3H8_CRIGR;tr|G3HZ14|G3HZ14_CRIGR,0.003409037,0.00349977,0.008042294,0.016212559,0.01852634,0.020477277,0.025747403,0.031169406,0.040340443,0.040122858,0.039134839,0.043139804,0.037997669,0.05669373,0.061696786,0.047974231,0.022317311
tr|G3H2U4|G3H2U4_CRIGR,4.44032E-05,5.25092E-05,2.24849E-05,1.59272E-05,7.5196E-06,1.83844E-05,1.83041E-05,8.55461E-06,1.70666E-05,0,2.56695E-05,0,0,1.76396E-05,1.66045E-05,0,0
tr|G3H2U6|G3H2U6_CRIGR,0,0,3.53365E-05,5.35439E-05,5.31235E-05,3.97986E-05,2.82694E-05,2.79616E-05,1.94812E-05,5.02661E-05,3.00859E-05,1.3346E-05,1.3344E-05,2.2313E-05,7.25149E-05,4.13198E-05,3.83698E-05
tr|G3H2V3|G3H2V3_CRIGR,2.36305E-05,6.67415E-05,0.000612244,0.000782057,0.000865614,0.000977176,0.000945457,0.000789909,0.000894976,0.000800236,0.000956218,0.001103366,0.000537921,0.000699918,0.000690623,0.000750782,0.000614313
tr|G3H2W0|G3H2W0_CRIGR,0,0,0,0,0,6.78878E-07,0,0,0,0,0,0,0,0,0,0,0
tr|G3H2W6|G3H2W6_CRIGR,0.000224335,0.000177349,0.000293997,0.000175053,0.0002024,0.000182678,0.000306101,0.000357077,0.00031929,0.000454501,0.000414799,0.000338197,0.000341834,0.000281948,0.000248002,0.000200672,0.00030627
tr|G3H2W8|G3H2W8_CRIGR,0,0,0,6.04571E-07,0,1.48227E-06,0,0,8.74882E-07,3.11083E-06,0,0,0,9.98293E-07,1.1022E-06,4.03744E-07,0
tr|G3H2Y2|G3H2Y2_CRIGR,0,0,0,0,0,1.97058E-06,1.58043E-06,3.97394E-06,0,0,0,0,0,0,2.01053E-06,0,0
tr|G3H2Z7|G3H2Z7_CRIGR,3.40427E-05,2.94407E-05,6.93462E-05,8.42594E-05,8.27287E-05,7.38378E-05,8.30779E-05,9.28869E-05,6.93905E-05,5.7022E-05,5.85972E-05,4.85422E-05,8.8145E-05,4.98347E-05,6.37951E-05,6.44939E-05,5.58276E-05
tr|G3H303|G3H303_CRIGR,0.000481763,0.000355039,0.001247348,0.001597877,0.001416941,0.001590147,0.001952229,0.001801563,0.001860958,0.002242002,0.002116031,0.002230632,0.00217231,0.002519194,0.002292084,0.002582637,0.0039894
tr|G3H319|G3H319_CRIGR,0.000186271,0.000159211,0.000215714,0.000118642,0.000304827,8.34551E-05,4.64778E-05,7.91532E-05,7.76112E-05,2.89795E-05,3.95294E-05,6.56657E-05,0.000132228,7.76148E-05,9.97073E-05,0,0.000135823
tr|G3H331|G3H331_CRIGR,0,1.2315E-06,1.48305E-06,0,0,0,4.06367E-07,1.92892E-06,0,0,0,0,0,0,0,0,0
tr|G3H337|G3H337_CRIGR,2.23341E-05,3.45403E-05,4.00931E-05,4.33472E-05,3.33313E-05,4.05283E-05,2.41593E-05,2.07841E-05,3.44787E-05,2.93343E-05,3.26458E-05,4.53026E-05,2.6728E-05,3.33456E-05,4.14946E-05,2.70333E-05,7.1752E-05
tr|G3H343|G3H343_CRIGR,2.67036E-05,1.62047E-05,8.51985E-06,9.35003E-06,9.40682E-06,1.09711E-05,1.52518E-05,2.06621E-05,2.05069E-05,1.66628E-05,1.07761E-05,1.16113E-05,4.80885E-06,7.97638E-06,7.85743E-06,6.20822E-06,0
tr|G3H346|G3H346_CRIGR,1.36571E-05,9.22685E-06,4.51164E-05,5.66021E-05,4.74964E-05,5.8889E-05,5.65239E-05,5.6469E-05,2.73143E-05,2.18953E-05,1.65313E-05,1.69369E-05,2.01699E-05,1.80705E-05,1.69166E-05,9.82404E-06,1.56702E-05
tr|G3H349|G3H349_CRIGR;tr|G3ICQ6|G3ICQ6_CRIGR;tr|G3HR69|G3HR69_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3H352|G3H352_CRIGR,4.26036E-06,7.88117E-06,4.08504E-05,6.35919E-05,3.65744E-05,5.58498E-05,5.23593E-05,2.54371E-05,1.73768E-05,1.59986E-05,1.30919E-05,1.32032E-05,2.901E-05,1.31689E-05,1.43215E-05,2.19191E-05,8.50339E-07
tr|G3H354|G3H354_CRIGR,0.005282951,0.004920105,0.008178131,0.009959438,0.008214837,0.010309163,0.010226731,0.010515578,0.009564105,0.008442463,0.009128409,0.008305945,0.011165818,0.009427426,0.010718519,0.011623476,0.011023868
tr|G3H375|G3H375_CRIGR,3.39723E-05,1.4312E-05,5.37399E-05,6.51382E-05,5.28813E-05,6.26863E-05,5.62295E-05,6.17537E-05,3.1223E-05,2.34086E-05,3.88366E-05,6.86519E-06,2.76044E-05,2.46469E-05,3.55873E-05,2.18683E-05,0
tr|G3H376|G3H376_CRIGR,0,0,0,4.85225E-05,2.00237E-05,4.68455E-05,1.76862E-05,4.09644E-05,0,0,0,0,0,0,0,0,0
tr|G3H378|G3H378_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18239E-06,0,0
tr|G3H387|G3H387_CRIGR,2.14354E-06,9.98971E-07,1.65923E-06,0,0,0,0,5.10262E-07,2.38061E-07,0,0,0,2.61878E-07,0,0,0,0
tr|G3H3B1|G3H3B1_CRIGR,0,0,0,0,0,0,0,6.57885E-07,0,0,0,0,0,9.22526E-07,0,0,0
tr|G3H3B2|G3H3B2_CRIGR,0.000324585,0.000305199,0.00022305,0.000226118,0.000169147,0.000173017,0.000165819,0.000105042,0.000123921,9.89276E-05,0.000100393,0.000105785,0.000114428,0.000114456,0.000121311,0.00013995,5.93413E-05
tr|G3H3C0|G3H3C0_CRIGR;tr|G3IM94|G3IM94_CRIGR;tr|G3HU21|G3HU21_CRIGR,0.001560739,0.001494597,0.001648658,0.001858058,0.001205842,0.001881464,0.001459489,0.001491637,0.001069301,0.000812424,0.001107511,0.000680152,0.001070578,0.000922469,0.00101008,0.000789696,0.000439038
tr|G3H3C6|G3H3C6_CRIGR;tr|G3GVM3|G3GVM3_CRIGR;tr|G3H9G7|G3H9G7_CRIGR;tr|G3H566|G3H566_CRIGR;tr|G3HQH8|G3HQH8_CRIGR;tr|G3HMR8|G3HMR8_CRIGR,0,1.64612E-05,1.52077E-05,8.98558E-05,5.46224E-05,8.70483E-06,7.5646E-05,2.11335E-05,4.65246E-05,5.28417E-05,3.0309E-06,3.6257E-05,3.41124E-05,5.33954E-05,3.68377E-05,4.80821E-05,4.28398E-06
tr|G3H3D3|G3H3D3_CRIGR,3.09158E-05,4.64605E-05,0.000111421,9.65172E-05,0.000101113,6.63536E-05,0.000101129,7.57645E-05,0.000136229,0.00012448,6.86066E-05,0.000172215,3.8046E-05,0.000108756,0.000120888,0.000123899,0.000147559
tr|G3H3E2|G3H3E2_CRIGR,0,0,0,0,0,0,1.57316E-06,0,2.04431E-06,0,0,0,3.07326E-06,4.45519E-06,1.64841E-06,0,0
tr|G3H3E3|G3H3E3_CRIGR,0.000171887,0.000172559,5.75121E-05,2.83604E-05,2.80485E-05,5.23968E-06,1.58663E-05,1.50011E-05,1.44388E-05,3.00466E-05,1.04317E-05,1.79773E-05,1.43652E-05,2.1454E-05,1.33318E-05,9.72746E-06,3.88854E-06
tr|G3H3E4|G3H3E4_CRIGR,0.004078543,0.003585818,0.00311967,0.002936259,0.00279784,0.00239373,0.00442516,0.002777138,0.005875723,0.007910281,0.006619115,0.00816643,0.006146438,0.006575159,0.006694257,0.00653411,0.006645891
tr|G3H3E6|G3H3E6_CRIGR,0.000477145,0.000461803,0.000125325,0.000231774,0.000190001,0.0001319,0.0001325,7.99802E-05,6.71327E-05,0.00010752,4.1346E-05,9.23821E-05,5.94074E-05,8.68598E-05,8.15237E-05,8.429E-05,3.94615E-05
tr|G3H3G9|G3H3G9_CRIGR,2.17025E-05,2.71738E-05,8.27752E-05,0.000133744,0.000110339,9.78909E-05,0.000101324,8.88841E-05,4.28128E-05,6.12463E-05,6.67971E-05,6.60964E-05,7.07281E-05,4.1052E-05,4.16354E-05,5.04243E-05,3.53492E-05
tr|G3H3H6|G3H3H6_CRIGR,0,0,5.64472E-05,7.20084E-05,4.6063E-05,3.43426E-05,8.13126E-05,4.28242E-05,3.9331E-05,3.44165E-05,1.32234E-05,2.37133E-05,2.79833E-05,1.57095E-05,8.07261E-06,7.92294E-06,0
tr|G3H3H9|G3H3H9_CRIGR,0,1.6693E-06,0,9.46606E-06,6.71226E-06,4.26471E-06,1.65004E-06,3.51257E-06,3.77704E-06,5.51167E-06,3.56625E-06,8.04465E-06,6.85991E-06,0,4.28195E-06,1.569E-05,5.21345E-06
tr|G3H3I2|G3H3I2_CRIGR,8.08668E-06,9.4116E-06,1.48968E-05,1.33254E-05,1.44172E-05,1.74688E-05,1.2684E-05,7.95719E-06,1.12612E-05,1.32924E-05,1.24332E-05,1.77206E-05,2.43449E-05,1.36242E-05,2.26987E-05,3.12614E-05,8.14936E-06
tr|G3H3I9|G3H3I9_CRIGR,5.44717E-05,2.84067E-05,5.15296E-05,8.84806E-05,4.44833E-05,7.26811E-05,4.77822E-05,3.99637E-05,2.15367E-05,2.89877E-05,2.14656E-05,3.68811E-05,5.35899E-05,4.01924E-05,2.66598E-05,2.30402E-05,7.87548E-06
tr|G3H3L2|G3H3L2_CRIGR,0,0,2.65221E-05,2.19027E-05,1.09988E-05,1.17795E-05,1.0567E-05,0,0,0,0,0,0,4.22186E-06,2.37623E-06,0,0
tr|G3H3P1|G3H3P1_CRIGR,0,0,0,0,0,0,1.47222E-05,1.2333E-05,0,0,0,0,0,2.91859E-06,0,0,0
tr|G3H3P5|G3H3P5_CRIGR,5.7814E-06,4.88901E-06,3.19303E-05,4.65714E-05,2.25128E-05,5.24662E-05,4.71698E-05,5.8671E-05,3.72266E-05,4.91496E-05,4.65867E-05,3.28164E-05,6.1407E-05,3.60467E-05,3.84323E-05,4.63002E-05,3.27621E-05
tr|G3H3P8|G3H3P8_CRIGR,7.23431E-05,4.3635E-05,2.48797E-05,1.07468E-05,1.39772E-06,5.98984E-06,2.52185E-05,9.20123E-06,2.09468E-06,9.605E-06,2.64985E-05,1.75272E-05,4.88556E-06,2.81212E-05,4.18768E-06,1.22346E-05,1.31969E-05
tr|G3H3Q1|G3H3Q1_CRIGR;tr|G3IAX3|G3IAX3_CRIGR;tr|G3IJ43|G3IJ43_CRIGR;tr|G3IA08|G3IA08_CRIGR;tr|G3HC41|G3HC41_CRIGR,0.004949129,0.005159991,0.008028253,0.00808694,0.007925715,0.007438073,0.007096319,0.006051213,0.004972194,0.005049228,0.004510834,0.005689113,0.00589592,0.005350839,0.004858341,0.005495058,0.00354578
tr|G3H3R6|G3H3R6_CRIGR,0,0,7.8424E-06,1.10038E-05,3.35994E-06,4.67446E-06,2.72722E-06,2.46101E-06,5.76908E-06,1.19314E-06,1.02264E-05,0,0,2.64744E-05,1.66537E-06,0,0
tr|G3H3S2|G3H3S2_CRIGR;tr|G3H3S1|G3H3S1_CRIGR,1.71949E-05,3.06103E-05,5.84256E-05,3.02548E-05,2.86456E-05,2.60554E-05,2.20658E-05,1.58375E-05,1.10514E-05,1.5071E-05,3.62978E-05,1.2895E-05,3.74657E-06,1.36653E-05,1.29126E-05,0,1.41265E-05
tr|G3H3S4|G3H3S4_CRIGR,0.000402656,0.000239561,0,0,7.30741E-05,0.000114659,0,0,2.30098E-05,9.94151E-06,3.38389E-05,2.13157E-05,4.21781E-05,4.58523E-05,5.33319E-05,0.000121792,4.72043E-05
tr|G3H3S9|G3H3S9_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3H3V1|G3H3V1_CRIGR,0,0,3.09916E-05,1.50668E-05,3.54182E-05,2.31974E-06,1.18816E-06,0,0,0,0,4.67138E-06,0,0,0,0,0
